id,text,label
Locky_zepto__HELP_instructions.html_test33,".. !!! IMPORTANT INFORMATION !!!! All of your files are encrypted with RSA2048 and AES128 ciphers. More information about the RSA and AES can be found here: REPLACEDLINK REPLACEDLINK Decrypting of your files is only possible with the private key and decrypt
program, which is on our secret server. To receive your private key follow one of the links: 1 . REPLACEDLINK 2 . REPLACEDLINK If all of this addresses are not available, follow these steps: 1 . Download and install Tor Browser: REPLACEDLINK REPLACEDLINK 2 . After a successful installation, run the browser and wait for
initialization. 3 . Type in the address bar: REPLACEDLINK 4 . Follow the instructions on the site. !!! Your personal identification ID: removed !!! ..",1
PrincessLocker_PrincessLockerV2___USE_TO_REPAIR_[].txt_test34,"XbwLfWIi wpEPo skAaPxXqF OcfDeLI Your ID: RHLmuyxym1h3T1Wd Your extension: FOQUJo CWvghkpe Your files are encrypted! Read decrypting instructions on: REPLACEDLINK REPLACEDLINK REPLACEDLINK REPLACEDLINK REPLACEDLINK If you can not access these websites or they are malfunctioning, download and install Tor Browser: REPLACEDLINK REPLACEDLINK fbNHcYT Follow this link via Tor Browser: REPLACEDLINK",1
PrincessLocker_PrincessLockerV1_!_HOW_TO_RESTORE_[].txt_test35,"Your ID: 2vqopc51hk5l Your extension: 5hyvf Your files are encrypted. Read decrypting instructions on: REPLACEDLINK REPLACEDLINK REPLACEDLINK REPLACEDLINK REPLACEDLINK If you can't access these websites from your browser, you have to download TOR browser: REPLACEDLINK Follow this link via Tor Browser: REPLACEDLINK",1
Sad__HELPME_DECRYPT_.txt_test36,"ALL YOUR FILES HAVE BEEN ENCRYPTED All of your dataphoto, documents, REPLACEDLINK have been encrypted with AES 256 bit and a private and unique key generated for this computer.
It means that you will not be able to accsess your files anymore until theyre decrypted.
The private key is stored in our servers and the only way to receive your key to decrypt your files is to pay. The only one way to decrypt your files is to receive the private key and decryption program.
Dont waste your time. No one will be able to recover tem without our decryption service.
The payment has to be done in Bitcoin to a unique address that we generated for you, Bitcoins are a virtual currency to make online payments.
If you dont know how to",1
Sad__HELPME_DECRYPT_.txt_test37,"get Bitcoins, you can google: 'How to Buy Bitcoins' and follow the instructions.
To recover your files and unlock your computer, you must send REPLACEDLINK Bitcoins
We created an easier way to pay, go on this link REPLACEDLINK If you dont know how to create a wallet go to REPLACEDLINK and create a bitcoin wallet. Need more information about Bitcoin? REPLACEDLINK More information about the AES encryption can be found here: REPLACEDLINK If you have any questions, write us: REPLACEDLINK YOUR PERSONAL IDENTIFICATION:",1
Sad__HELPME_DECRYPT_.html_test38,"YOUR FILES ARE ENCRYPTED! If you want to restore your files, you need to buy the decrypter! If you want
to buy the decrypter, click the button below Yes, I want to buy",1
Cryptfile2_HELP_DECRYPT_YOUR_FILES.txt_test39,"NOT YOUR LANGUAGE? USE https: translate.google.com What happened to your files ? All of your files protected by a strong encryption with RSA2048. More information about the encryption keys using RSA2048 can be found here: https: en.wikipedia.org wiki RSAcryptosystem How did this happen ? !!! Specially for your PC was generated personal RSA2048 KEY, both public and private. !!! ALL YOUR FILES were encrypted with the public key, which has been transferred to your computer via the Internet. !!! Decrypting of your files is only possible with the help of the private key and decrypt program , which is on our Secret Server What do I do ? So, there are two ways you can choose: wait for a miracle and get your price doubled, or start send",1
Cryptfile2_HELP_DECRYPT_YOUR_FILES.txt_test40,"email now for more specific instructions! , and restore your data easy way. If You have really valuable data, you better not waste your time, because there is no other way to get your files, except make a payment. For more specific instructions: Contact us by email only, send us an email along with your ID number and wait for further instructions. Our specialist will contact you within 24 hours. For you to be sure, that we can decrypt your files you can send us a single encrypted file and we will send you back it in a decrypted form. This will be your guarantee. Please do not waste your time! You have 72 hours only! After that The Main Server will double your price! So right now",1
Cryptfile2_HELP_DECRYPT_YOUR_FILES.txt_test41,You have a chance to buy your individual private SoftWare with a low price! EMAIL1: rscl@dr.com EMAIL2: rscl@usa.com YOURID:,1
ransomwhere_notes_1647700850596ransomware.txt_test42,"Greetings!
Have you seen lately my email to you from an account of yours?
Yeah, that merely confirms that I have gained a complete access to device of yours. Within the past several months, I was observing you.
Are you still surprised how could that happen? Frankly speaking, malware has infected your devices and it's coming from an adult website, which you used to visit. Although all this stuff may seem unfamiliar to you, but let me try to explain that to you. With aid of Trojan Viruses, I managed to gain full access to any PC or other types of devices.
That merely means that I can watch you whenever I want via your screen just by activating your camera as well as microphone, while you don't even know about that.",1
ransomwhere_notes_1647700850596ransomware.txt_test43,"Moreover, I have also received access to entire contacts list as well as full correspondence of yours. You may be wondering, However, my PC is protected by a legitimate antivirus, so how could that happen? Why couldn't I get any alerts? To be honest, the reply is quite straightforward: malware of mine utilizes drivers, which update the signatures on 4hourly basis, which turns them to become untraceable, and hereby making your antivirus remain idle. I have collected a video on the left screen where you enjoy wanking, while the video on the right screen shows the video you were watching at that point of time.
Still puzzled how much damage could that cause? One mouse click is enough for me to share this video to your social networks, as",1
ransomwhere_notes_1647700850596ransomware.txt_test44,"well as email contacts of yours.
In addition, I am also able to gain access to all email correspondence as well as messengers used by you. Below are simple steps required for you to undertake in order to avoid that from occurring transfer 1550 in Bitcoin equivalent to my wallet if you don't know how to complete that, just open your browser and make a google search: Buy Bitcoin. My bitcoin wallet address BTC Wallet is:  Once the payment has been confirmed, I shall remove the video without delay, and that is end of story afterwards you won't hear about me again for sure.
The time for you to perform the transaction is 2 days 48 hours.
After this email is opened by you, I will get an automatic notice,",1
ransomwhere_notes_1647700850596ransomware.txt_test45,"which will start my timer. Any effort to complain will not change anything at all, because this email is simply untraceable, just like my bitcoin address.
I have been developing these plans for quite an extended period of time; so, don't expect any mistake from my side. If, get to know that you tried to send this message to anyone else, I will distribute your video as described earlier.",1
satana_!satana!.txt_test46,"You had bad REPLACEDLINK was crypting of all your files in a FS bootkit virus To decrypt you need send on this Email: REPLACEDLINK your private code:  and pay on
a Bitcoin Wallet:  total 0,5 btc
After that during 1 2 days the software will be sent to you decryptor and the necessary instructions. All changes in hardware configurations of
your computer can make the decryption of your files absolutely impossible!
Decryption of your files is possible only on your PC!
Recovery is possible during 7 days, after which the program decryptor can not ask for the necessary signature from a public certificate server.
Please contact via email, which you can find as yet in the form of a text
document in a folder with encrypted files, as well as in the name",1
satana_!satana!.txt_test47,"of all
encrypted REPLACEDLINK you do not appreciate your files we recommend you format
all your disks and reinstall the system. Read carefully this warning as it is
no longer able to see at startup of the computer. We remind once again it is
all serious! Do not touch the configuration of your computer!
Email: REPLACEDLINK this is our mail
CODE:  this is code; you must send
BTC:  here need to pay 0,5 bitcoins
How to pay on the Bitcoin wallet you can easily find on the Internet.
Enter your unlock code, obtained by Email here and press ENTER to
continue the normal download on your computer. Good luck! May God help you!",1
GlobImposter2.0_how_to_back_files.html_test48,"Your personal ID English Your files are encrypted! All your important data has been encrypted. To recover data you need decryptor. To get the decryptor you should: Send 1 test image or text file REPLACEDLINK In the letter include
your personal ID look at the beginning of this document. We will give you the decrypted file and assign the price for decryption all
files After we send you instruction how to pay for decrypt and after payment you
will receive a decryptor and instructions We can decrypt one file in quality
the evidence that we have the decoder. Attention! Only REPLACEDLINK can decrypt your files Do not trust anyone REPLACEDLINK Do not attempt to remove the program or run the antivirus tools Attempts to selfdecrypting files will result in the loss of",1
GlobImposter2.0_how_to_back_files.html_test49,"your data Decoders other users are not compatible with your data, because each user's unique encryption key",1
clean_data_prose_1388.txt_test50,"The Project Gutenberg EBook of Padre Ignacio, by Owen Wister This eBook is for the use of anyone anywhere at no cost and with
almost no restrictions whatsoever. You may copy it, give it away or
reuse it under the terms of the Project Gutenberg License included
with this eBook or online at REPLACEDLINK Title: Padre Ignacio Or The Song of Temptation Author: Owen Wister Posting Date: August 21, 2008 EBook 1388
Release Date: July, 1998 Language: English Character set encoding: ASCII START OF THIS PROJECT GUTENBERG EBOOK PADRE IGNACIO Produced by Bill Brewer PADRE IGNACIO Or The Song of Temptation By Owen Wister I At Santa Ysabel del Mar the season was at one of those moments when the
air rests quiet over land and sea. The old breezes were gone; the",0
clean_data_prose_1388.txt_test51,"new
ones were not yet risen. The flowers in the mission garden opened wide;
no wind came by day or night to shake the loose petals from their stems.
Along the basking, silent, manycolored shore gathered and lingered the
crisp odors of the mountains. The dust hung golden and motionless long
after the rider was behind the hill, and the Pacific lay like a floor
of sapphire, whereon to walk beyond the setting sun into the East. One
white sail shone there. Instead of an hour, it had been from dawn till
afternoon in sight between the short headlands; and the Padre had hoped
that it might be the ship his homesick heart awaited. But it had slowly
passed. From an arch in his garden cloisters he was now watching the
last of it. Presently it was gone, and",0
clean_data_prose_1388.txt_test52,"the great ocean lay empty. The
Padre put his glasses in his lap. For a short while he read in his
breviary, but soon forgot it again. He looked at the flowers and sunny
ridges, then at the huge blue triangle of sea which the opening of
the hills let into sight. Paradise, he murmured, need not hold more
beauty and peace. But I think I would exchange all my remaining years of
this for one sight again of Paris or Seville. May God forgive me such a
thought! Across the unstirred fragrance of oleanders the bell for vespers began
to ring. Its tones passed over the Padre as he watched the sea in his
garden. They reached his parishioners in their adobe dwellings near by.
The gentle circles of sound floated outward upon the smooth, immense
silenceover the",0
clean_data_prose_1388.txt_test53,"vines and peartrees; down the avenues of the olives;
into the planted fields, whence women and children began to return; then
out of the lap of the valley along the yellow uplands, where the men
that rode among the cattle paused, looking down like birds at the map
of their home. Then the sound widened, faint, unbroken, until it met
Temptation in the guise of a youth, riding toward the Padre from the
South, and cheered the steps of Temptation's jaded horse. For a day, one single day of Paris! repeated the Padre, gazing through
his cloisters at the empty sea. Once in the year the motherworld remembered him. Once in the year,
from Spain, tokens and hometidings came to him, sent by certain beloved
friends of his youth. A barkentine brought",0
clean_data_prose_2242.txt_test54,"The Project Gutenberg's Etext of Shakespeare's First Folio
A Midsommer Nights Dreame THIS EBOOK WAS ONE OF PROJECT GUTENBERG'S EARLY FILES PRODUCED AT A
TIME WHEN PROOFING METHODS AND TOOLS WERE NOT WELL DEVELOPED. THERE
IS AN IMPROVED EDITION OF THIS TITLE WHICH MAY BE VIEWED AS EBOOK
1514 at REPLACEDLINK This is our 3rd edition of most of these plays. See the index. Copyright laws are changing all over the world, be sure to check
the copyright laws for your country before posting these files!! Please take a look at the important information in this header.
We encourage you to keep this file on your own disk, keeping an
electronic path open for the next readers. Do not remove this. Welcome To The World of Free Plain Vanilla Electronic Texts Etexts Readable By Both",0
clean_data_prose_2242.txt_test55,"Humans and By Computers, Since 1971 These Etexts Prepared By Hundreds of Volunteers and Donations Information on contacting Project Gutenberg to get Etexts, and
further information is included below. We need your donations. A Midsommer Nights Dreame by William Shakespeare July, 2000 Etext 2242 The Project Gutenberg's Etext of Shakespeare's First Folio
A Midsommer Nights Dreame This file should be named REPLACEDLINK or REPLACEDLINK Project Gutenberg Etexts are usually created from multiple editions,
all of which are in the Public Domain in the United States, unless a
copyright notice is included. Therefore, we usually do NOT keep any
of these books in compliance with any particular paper edition. We are now trying to release all our books one month in advance
of the official release dates, leaving time for better editing. Please note: neither",0
clean_data_prose_2242.txt_test56,"this list nor its contents are final till
midnight of the last day of the month of any such announcement.
The official release date of all Project Gutenberg Etexts is at
Midnight, Central Time, of the last day of the stated month. A
preliminary version may often be posted for suggestion, comment
and editing by those who wish to do so. To be sure you have an
up to date first edition REPLACEDLINK please check file sizes
in the first week of the next month. Since our ftp program has
a bug in it that scrambles the date tried to fix and failed a
look at the file size will have to do, but we will try to see a
new copy has at least one byte more or less. Information about Project Gutenberg one page We produce",0
